item_id,sales
195594,2
2847398,2
4046756,2
3024103,2
1939210,2
765291,2
3165733,2
2583369,2
3876639,2
235589,2
1489724,2
3215615,2
3498005,2
2606252,2
3430299,2
2952698,2
1229580,2
2630785,2
4674593,2
2706440,2
2191941,2
1919285,2
5087018,2
1252276,2
317069,2
1656401,2
1706807,2
4161511,2
4342735,2
3843335,2
4049795,2
3542678,2
1976995,2
3658911,2
1581301,2
1655591,2
3110040,2
270922,2
628758,2
1851242,2
5042305,2
2498960,2
3920494,2
1646861,2
3717044,2
4545627,2
713615,2
832834,2
933665,2
2288169,2
2816,2
4901046,2
1469184,2
4919351,2
1544080,2
709128,2
316179,2
3076129,2
3058933,2
1092062,2
1151129,2
2309265,2
2181289,2
2169589,2
5023833,2
4393468,2
4454178,2
92775,2
1242724,2
1993464,2
2486460,2
1310112,2
2622777,2
4821378,2
3097254,2
2789679,2
1424579,2
2980957,2
1472449,2
4145017,2
2273163,2
1638344,2
664036,2
1448648,2
180945,2
3474003,2
2336952,2
942400,2
333869,2
1792553,2
4673298,2
1019434,2
1748151,2
3753643,2
4176682,2
4836882,2
18303,2
3437118,2
3462124,2
2492925,2
4191490,2
2651251,2
2664927,2
983175,2
4626885,2
1582280,2
2009523,2
4128520,2
4555404,2
3144441,2
4256569,2
3673727,2
4755998,2
2218734,2
1505339,2
937565,2
1613709,2
4810095,2
2449478,2
4016572,2
4706613,2
957495,2
2113466,2
1306386,2
1322706,2
5030835,2
1584377,2
1900376,2
2624255,2
385976,2
2897123,2
64332,2
2854841,2
2667197,2
1882976,2
1324176,2
2138185,2
3985184,2
3211946,2
4029331,2
4423986,2
1314310,2
3445067,2
2691791,2
614635,2
3657627,2
3936350,2
4517249,2
2984004,2
4268719,2
3920610,2
1107299,2
3737240,2
768898,2
2464930,2
5062292,2
4982698,2
2601342,2
4282446,2
4227538,2
354757,2
1217450,2
104750,2
3883445,2
4567262,2
962505,2
2305060,2
4485897,2
1533952,2
4992739,2
563386,2
5156939,2
1864175,2
57637,2
72971,2
2097165,2
2530198,2
2501005,2
151239,2
425044,2
498958,2
3575041,2
2219829,2
4772135,2
4252050,2
1586889,2
298471,2
4602533,2
2816989,2
654263,2
4169215,2
939952,2
4507439,2
5080849,2
2935205,2
4155894,2
4781162,2
4472912,2
1048094,2
3251894,2
5095074,2
4757364,2
2677429,2
1812067,2
2076656,2
1304311,2
4181806,2
4954999,2
3174036,2
688931,2
4213614,2
3342533,2
3088528,2
489391,2
1095213,2
1809169,2
4837189,2
2601744,2
3135672,2
2945649,2
1126601,2
3695865,2
4056998,2
1629907,2
1283175,2
245863,2
2312279,2
1417114,2
908396,2
924667,2
265117,2
3547946,2
692510,2
2273054,2
3552719,2
1409899,2
469700,2
4224034,2
3525116,2
3732528,2
3151413,2
5047992,2
5050520,2
1571706,2
158762,2
4444234,2
4298805,2
3827086,2
3670736,2
3040997,2
1611446,2
4058400,2
3163136,2
2455213,2
3995514,2
2015811,2
1395980,2
901287,2
1412021,2
579568,2
2941319,2
3328989,2
1581901,2
4876583,2
655501,2
108254,2
3078001,2
2531886,2
4624226,2
2442369,2
3708924,2
2925330,2
1364393,2
4997522,2
4374953,2
2084402,2
519883,2
1312424,2
885628,2
4379702,2
3891414,2
4044796,2
3082651,2
4993462,2
423305,2
721247,2
83419,2
143135,2
5095810,2
2674834,2
2213121,2
549059,2
5044177,2
1197744,2
5139371,2
4236715,2
4432391,2
4712343,2
451850,2
4315606,2
4923258,2
3121680,2
1543397,2
1675257,2
1164034,2
850381,2
2991661,2
4222164,2
1144956,2
3054348,2
4217275,2
3435033,2
621441,2
2631892,2
4318775,2
1788498,2
454200,2
4109778,2
1232937,2
2209966,2
1470804,2
4557370,2
2728023,2
3201097,2
166568,2
786193,2
309052,2
1688322,2
1961234,2
1957951,2
1408742,2
2979198,2
918190,2
2447866,2
1627893,2
1070302,2
131940,2
228898,2
1472467,2
4074282,2
3603979,2
4630891,2
3710259,2
3054559,2
5144799,2
967298,2
4265455,2
2367280,2
2141839,2
1228159,2
3704239,2
4131591,2
2353716,2
3561521,2
1841828,2
713461,2
4826158,2
2333677,2
4262172,2
1260986,2
206442,2
3381009,2
2713422,2
956486,2
77376,2
4394133,2
1977018,2
2187257,2
324779,2
4940431,2
5140441,2
2534311,2
1242107,2
4550676,2
3859115,2
1854734,2
4839140,2
3525976,2
1980792,2
1854304,2
1039221,2
552645,2
4151116,2
2829426,2
1725270,2
2145494,2
1702038,2
266586,2
98614,2
924181,2
1083973,2
4347315,2
3506285,2
3869107,2
3129876,2
3171278,2
4107311,2
3238028,2
474716,2
3480063,2
3626353,2
1478316,2
4807954,2
4917126,2
193544,2
2881514,2
2343934,2
1560040,2
1318094,2
4563465,2
693716,2
3967474,2
1102314,2
1584657,2
5159315,2
473944,2
484052,2
4278079,2
552244,2
36792,2
2113330,2
3390193,2
374827,2
2364032,2
1960708,2
465717,2
558297,2
3598126,2
3903329,2
3443046,2
1982904,2
4661081,2
1742412,2
909114,2
3242575,2
4700191,2
1294202,2
4581784,2
2341202,2
3129918,2
3436065,2
2300105,2
247282,2
1786715,2
186807,2
1406466,2
1500526,2
1535689,2
1506543,2
4966656,2
3179482,2
3613537,2
461027,2
3654805,2
4767279,2
4495183,2
3140890,2
4353487,2
3032456,2
4314781,2
4172004,2
1166511,2
4754886,2
711517,2
2507930,2
3792425,2
1253522,2
225848,2
4019335,2
1639673,2
3526134,2
2946572,2
4925360,2
453302,2
430249,2
4987449,2
3556379,2
5087418,2
5020512,2
3112862,2
4018171,2
1598183,2
4345862,2
2583750,2
5006190,2
1516453,2
2892042,2
1558148,2
3240787,2
4743419,2
1433394,2
3333200,2
4090080,2
2328665,2
2015659,2
3018502,2
4915830,2
3265952,2
5158400,2
3735251,2
1603132,2
3370240,2
1901995,2
1377465,2
3864206,2
3957466,2
1900365,2
3569718,2
1454515,2
4027457,2
2312260,2
232884,2
2765359,2
1401647,2
881051,2
92482,2
4256289,2
2879479,2
999396,2
2988441,2
1327614,2
2559370,2
1475323,2
2710842,2
4270970,2
1435526,2
4492112,2
1176731,2
2655239,2
3274125,2
5143008,2
4214121,2
2822387,2
3632965,2
1815257,2
3512677,2
862221,2
2898581,2
2161153,2
2069148,2
1559483,2
4232307,2
240237,2
3423743,2
4599313,2
5099963,2
990176,2
3936023,2
3515085,2
1657437,2
1705192,2
4000861,2
4153264,2
684587,2
4299051,2
1132820,2
4554013,2
2787839,2
3639055,2
842170,2
4165765,2
699214,2
360905,2
950418,2
1019048,2
1326795,2
3141478,2
1513850,2
2774145,2
4087924,2
358848,2
1640279,2
3880279,2
2514268,2
1248897,2
4072903,2
4100804,2
2745234,2
1080065,2
1874701,2
3150950,2
3351617,2
2568818,2
996376,2
3295340,2
170435,2
3882434,2
4536035,2
3782826,2
566502,2
1908777,2
4512281,2
4626209,2
3083547,2
1851944,2
290735,2
3188686,2
3394965,2
1883670,2
4080531,2
2622294,2
4239798,2
1914242,2
1751843,2
2640904,2
668562,2
1985302,2
3481890,2
3341533,2
2075946,2
895499,2
1688718,2
3855568,2
2106113,2
4074913,2
4302977,2
45466,2
1183453,2
3811364,2
1058623,2
4273931,2
1246818,2
5012974,2
4525707,2
847986,2
252383,2
658904,2
2329796,2
3619936,2
4370644,2
3534096,2
4978024,2
447971,2
2767727,2
2167008,2
4168531,2
3681771,2
3703355,2
2172111,2
5014650,2
2207687,2
2551196,2
2745582,2
5010681,2
519403,2
565456,2
4148288,2
4617533,2
108149,2
1234991,2
754618,2
2094661,2
3461647,2
386540,2
1691060,2
4413283,2
5137496,2
109028,2
3931901,2
2421692,2
3670543,2
1895726,2
2710854,2
4134792,2
4275820,2
4511563,2
2833759,2
1419283,2
5134686,2
1596924,2
105417,2
4601083,2
3818476,2
1988102,2
180882,2
1758577,2
2204533,2
4788430,2
4221073,2
4621372,2
1737892,2
446949,2
1199531,2
287085,2
4183050,2
448343,2
4451534,2
81974,2
813858,2
2183593,2
680203,2
2319838,2
841872,2
1446851,2
2425986,2
330849,2
631186,2
2526068,2
1818208,2
1139768,2
1293149,2
3357393,2
3421467,2
1644767,2
4819027,2
3064200,2
1009353,2
412716,2
985688,2
4622270,2
237874,2
3273485,2
4972023,2
3308200,2
526382,2
4712288,2
1475553,2
1125543,2
1930780,2
2833921,2
1954751,2
530601,2
4978198,2
4687572,2
3873626,2
4843734,2
4127024,2
4630672,2
4112031,2
780944,2
673419,2
3560489,2
1538814,2
4051157,2
349194,2
3031712,2
4060703,2
1260002,2
1945060,2
5003989,2
4378498,2
415348,2
3083517,2
2979385,2
66897,2
1829244,2
4473982,2
4141659,2
1758382,2
4923341,2
1051943,2
4828918,2
949311,2
715514,2
5060392,2
4775837,2
3355138,2
4895583,2
2775077,2
1407344,2
4556683,2
1778422,2
3714908,2
563402,2
4784772,2
2480775,2
2014317,2
3320335,2
2327447,2
519195,2
1496081,2
526456,2
3839122,2
4134685,2
3276866,2
2264689,2
2551140,2
1055501,2
28066,2
3036520,2
2229661,2
37569,2
2306917,2
2317195,2
2157666,2
2462629,2
3581169,2
831894,2
2906544,2
1031341,2
1533256,2
2718551,2
63605,2
4366835,2
2684664,2
4610069,2
1881377,2
3653985,2
1486513,2
5077124,2
2794095,2
657618,2
720664,2
601337,2
2296218,2
2849747,2
3199641,2
3734057,2
4590326,2
604335,2
895315,2
2179534,2
417720,2
3282833,2
3430410,2
2951918,2
1602868,2
4796783,2
3458020,2
1867677,2
4681273,2
4058013,2
4570776,2
3546464,2
1240456,2
832306,2
4247160,2
3019870,2
5117383,2
3404206,2
4648506,2
4724845,2
953202,2
4334371,2
5135699,2
3333928,2
3852756,2
208968,2
2863516,2
3094965,2
3078733,2
993520,2
1384854,2
3485880,2
4081924,2
2867000,2
2578187,2
4428715,2
4207732,2
1212464,2
2514413,2
4653879,2
348919,2
3892243,2
4903190,2
248133,2
1606677,2
3985094,2
5118841,2
3822418,2
2846665,2
4104982,2
3037613,2
2897688,2
4093450,2
2587025,2
3013042,2
2297984,2
5073172,2
4932659,2
239292,2
3953707,2
2741273,2
2490383,2
30566,2
2967663,2
2957573,2
4189375,2
3451914,2
3948833,2
2945525,2
4819153,2
2863485,2
4023784,2
3838515,2
1475980,2
2633831,2
3906506,2
1651915,2
3859598,2
160876,2
4147181,2
3774557,2
1220843,2
1237342,2
1739055,2
4109005,2
436922,2
3753135,2
71546,2
2347167,2
3582541,2
4844907,2
1958046,2
3474844,2
2853806,2
795291,2
2063817,2
1608788,2
822883,2
3406515,2
1432189,2
2452630,2
1926401,2
3914387,2
368215,2
2580048,2
720048,2
377380,2
2177118,2
3652082,2
109038,2
3670972,2
440380,2
3383022,2
2299776,2
874543,2
1148220,2
4688641,2
2900651,2
384686,2
209459,2
2462183,2
2199039,2
2289761,2
4055981,2
3683858,2
1293839,2
1182732,2
4943608,2
4657578,2
1377724,2
1994701,2
867042,2
3344116,2
4889340,2
1015505,2
1821304,2
2762063,2
4527981,2
2810781,2
4709852,2
1207070,2
533008,2
2023128,2
15703,2
4323721,2
4513868,2
3155797,2
2108538,2
3778646,2
3128669,2
1858514,2
2520917,2
4745184,2
1210721,2
1474972,2
3081542,2
256871,2
1310784,2
1057950,2
1438708,2
527636,2
262543,2
4861644,2
1417734,2
761832,2
2743012,2
3936977,2
2827648,2
3278591,2
3504642,2
3978618,2
3213613,2
1650163,2
3362389,2
2670966,2
3440898,2
4947950,2
1416243,2
3439568,2
2898505,2
3446885,2
4654291,2
3889087,2
14429,2
2688381,2
493582,2
4800997,2
3881323,2
1087567,2
3769755,2
4716565,2
2987322,2
1238723,2
3046681,2
4017585,2
1788057,2
1836385,2
4561653,2
4293569,2
1269035,2
422809,2
1972295,2
2715658,2
1392320,2
1354771,2
4759977,2
853546,2
671499,2
3634863,2
2046883,2
2791208,2
3819001,2
4320427,2
4876353,2
457515,2
2922203,2
1499183,2
370562,2
3515958,2
4574307,2
3915763,2
843943,2
2976565,2
4941232,2
2258772,2
1157821,2
3149017,2
434476,2
3211833,2
3481745,2
3442551,2
463435,2
893537,2
2132539,2
4146728,2
4038260,2
453516,2
3265656,2
5084816,2
3801744,2
1624684,2
5018627,2
3622651,2
2670803,2
4700042,2
744800,2
4642478,2
2419844,2
1058424,2
4084994,2
3385374,2
3117623,2
1959555,2
3371656,2
4365777,2
2494514,2
4703841,2
1600793,2
1509539,2
4639702,2
3679176,2
5084955,2
1245881,2
2663764,2
4355041,2
1494612,2
3745188,2
311356,2
4413769,2
3195,2
1575564,2
4193658,2
3819944,2
5131182,2
2221283,2
449417,2
3578843,2
3466705,2
529742,2
163663,2
3358525,2
4684146,2
4981064,2
954281,2
1412510,2
5074929,2
3068559,2
4640911,2
3364731,2
1223294,2
890188,2
665761,2
2665121,2
1507158,2
614620,2
1188838,2
2155198,2
2641153,2
1487430,2
651659,2
4177749,2
4835202,2
4238549,2
2442204,2
4557181,2
1508615,2
2536468,2
3029632,2
2436746,2
3928513,2
4394630,2
3440588,2
4585232,2
3836633,2
5064956,2
2869046,2
3077120,2
1973478,2
2460639,2
1433430,2
1490340,2
619362,2
1700723,2
2361628,2
4705644,2
1391281,2
4685669,2
3470675,2
4398761,2
3181558,2
315782,2
2982022,2
3039395,2
4833789,2
1007232,2
4929180,2
1227469,2
3466621,2
3069757,2
1551340,2
1067498,2
2843480,2
1129279,2
4381283,2
1814618,2
867356,2
1104077,2
913199,2
2442281,2
664454,2
755905,2
1679587,2
4431304,2
3815619,2
3992454,2
2312667,2
4946150,2
2636056,2
858380,2
1033109,2
3599398,2
1528314,2
702049,2
5070474,2
1432208,2
1485947,2
2509134,2
3600366,2
540779,2
4236783,2
1573247,2
4464902,2
2427845,2
3091424,2
42845,2
4392252,2
2930482,2
2871094,2
2630399,2
377277,2
2057949,2
4009522,2
4611273,2
3290967,2
2797422,2
4025021,2
4468455,2
1503811,2
3817967,2
842867,2
1990499,2
3482922,2
2609877,2
2666073,2
2704036,2
4029388,2
2731707,2
2544279,2
77309,2
4580623,2
3555959,2
3840425,2
852608,2
1221924,2
4514030,2
923221,2
4456223,2
4998580,2
3276969,2
3072352,2
1206030,2
585209,2
1618818,2
640130,2
3071976,2
341462,2
4493205,2
1047471,2
1706855,2
2512797,2
586227,2
3063148,2
4587149,2
3835208,2
4147640,2
2009015,2
2383630,2
4571890,2
1980109,2
1469252,2
4750230,2
936062,2
1680391,2
3407725,2
4062915,2
1011705,2
1698427,2
2591314,2
2313635,2
800765,2
5151545,2
568797,2
1215038,2
1331305,2
2228609,2
1953409,2
290449,2
1496154,2
170557,2
3212227,2
54397,2
2191095,2
3568878,2
1376232,2
3356545,2
3975250,2
851303,2
816037,2
51660,2
2529419,2
1887463,2
4570079,2
412128,2
2821491,2
2211375,2
2519273,2
710842,2
3223802,2
377889,2
898520,2
1104640,2
4268816,2
3399799,2
2623326,2
1558783,2
677155,2
664881,2
1027108,2
658872,2
3206780,2
4216591,2
3584492,2
4812499,2
3970643,2
2342383,2
2392752,2
4020423,2
80941,2
1564430,2
2632119,2
325550,2
3082697,2
1725229,2
2950711,2
1010793,2
4771138,2
3705094,2
3586619,2
1293378,2
4528977,2
2245402,2
626451,2
267285,2
2618384,2
4885317,2
1066843,2
4332473,2
4798251,2
902900,2
401949,2
688289,2
5124698,2
1302701,2
3732819,2
880922,2
754514,2
95799,2
2398037,2
2365788,2
2691981,2
2698506,2
2922336,2
3816704,2
2679129,2
2032479,2
1334743,2
1678710,2
691793,2
2996319,2
2928636,2
3126746,2
2304969,2
2732653,2
428071,2
1172685,2
4100772,2
5052586,2
1948594,2
4969356,2
3370170,2
4894138,2
2825068,2
5140948,2
4304227,2
4352023,2
4034755,2
2525631,2
4438860,2
4382786,2
3921934,2
3851549,2
2278156,2
5058011,2
46417,2
472618,2
1880171,2
948854,2
250879,2
346639,2
4360354,2
477304,2
3947371,2
3692634,2
1552975,2
5009658,2
511214,2
4706732,2
3117198,2
3633215,2
685555,2
120831,2
2269167,2
3735937,2
1609308,2
2888890,2
2216955,2
1860259,2
158194,2
3632978,2
3736507,2
717657,2
5013284,2
2334095,2
3692381,2
3607738,2
1505045,2
2018382,2
1136148,2
343160,2
3482703,2
3380931,2
2494841,2
3490596,2
4918782,2
1165675,2
627987,2
1172010,2
4815739,2
3213111,2
86921,2
3887981,2
2142443,2
2763487,2
2066907,2
1032187,2
4767136,2
1634219,2
3518542,2
1511164,2
1252277,2
4144495,2
2029628,2
68679,2
2299031,2
1296886,2
428703,2
4054686,2
1067668,2
835394,2
3771657,2
238208,2
1830270,2
2824786,2
395273,2
1251048,2
1836862,2
296737,2
4796137,2
4806800,2
2479772,2
4369490,2
1146012,2
3264869,2
378370,2
4823742,2
3599819,2
1802399,2
153691,2
1993427,2
2307114,2
2311314,2
103769,2
1731807,2
4594021,2
2112575,2
2367552,2
4109934,2
4686509,2
4119854,2
4784463,2
5125437,2
3515666,2
18066,2
185225,2
3996393,2
4231646,2
1236281,2
2378822,2
2502389,2
3057116,2
1520960,2
4449948,2
379482,2
251813,2
1591970,2
3782835,2
3403547,2
30381,2
3108297,2
2857146,2
5157117,2
1449258,2
1857412,2
1711110,2
2410482,2
3522510,2
4346254,2
4001836,2
2650307,2
4378389,2
138478,2
1704330,2
4834973,2
1911205,2
3792172,2
2191033,2
3667400,2
4823934,2
3593158,2
2232248,2
1417579,2
1143451,2
3709468,2
1759977,2
1540837,2
3865543,2
188212,2
4855345,2
4030989,2
274783,2
518236,2
4542176,2
1293166,2
3139782,2
1778793,2
682980,2
2491962,2
3284022,2
680373,2
3108959,2
2884234,2
3168292,2
4657469,2
3532716,2
1733884,2
213090,2
3472394,2
4929067,2
4645658,2
2307496,2
629726,2
3331912,2
2381723,2
3676328,2
1597643,2
4656736,2
2674909,2
3175043,2
603203,2
3063190,2
5086721,2
2770624,2
906579,2
3893696,2
3383477,2
2571627,2
1213016,2
2006992,2
1293411,2
4651783,2
4842767,2
4891072,2
3204147,2
329032,2
150350,2
3585081,2
228397,2
4954703,2
2808135,2
1682845,2
552877,2
1395677,2
1486354,2
3809303,2
798536,2
3276403,2
222628,2
3282943,2
1926928,2
1089090,2
202687,2
2891353,2
4235433,2
4561909,2
3588027,2
1626637,2
4553959,2
4896359,2
4039631,2
2461876,2
2610554,2
4567686,2
809242,2
469208,2
1107703,2
209102,2
4880735,2
393639,2
5005009,2
2726898,2
175703,2
84538,2
1536303,2
3303984,2
5148004,2
4774078,2
538628,2
3926115,2
1853887,2
4465923,2
2726928,2
2277448,2
4909958,2
1910815,2
3797327,2
4911839,2
986122,2
380763,2
3736851,2
4630771,2
1379856,2
1588626,2
4908045,2
3647531,2
387031,2
1640272,2
5131650,2
2504294,2
354876,2
3893963,2
1516237,2
2975512,2
2643602,2
3943649,2
44760,2
4545121,2
34918,2
2319849,2
1343746,2
1381966,2
2480625,2
4546426,2
3980309,2
2205527,2
4360340,2
3724820,2
545856,2
2326184,2
3332992,2
2978826,2
4047061,2
3487350,2
478574,2
4508634,2
2566203,2
1660880,2
688328,2
1146571,2
2594241,2
4471355,2
3961252,2
2211846,2
868052,2
4749506,2
299985,2
200173,2
4062920,2
63404,2
3468589,2
3889328,2
1631117,2
4083341,2
3187159,2
1048635,2
286507,2
2523252,2
4710501,2
2812812,2
3789125,2
2108454,2
3087862,2
2721193,2
542912,2
2751923,2
3126619,2
1999144,2
2390371,2
738395,2
967370,2
1659892,2
5118232,2
724254,2
185149,2
1234475,2
1948066,2
2077376,2
4812388,2
5088552,2
3512559,2
2907058,2
2816967,2
1448225,2
5044082,2
4830436,2
3813886,2
4713533,2
5046910,2
2386443,2
3820964,2
2420660,2
403244,2
2857114,2
277137,2
1717265,2
4938408,2
2895106,2
2506079,2
119583,2
3764258,2
4054595,2
4025644,2
2672289,2
1112669,2
4145703,2
2848397,2
1874445,2
965110,2
1494921,2
2351314,2
2623134,2
3905035,2
3620028,2
3510638,2
434235,2
3395754,2
3786230,2
1538904,2
661114,2
1830926,2
1192772,2
869040,2
2510087,2
3934427,2
241351,2
167713,2
2860445,2
2009293,2
181665,2
837805,2
2064177,2
2218672,2
430832,2
2884141,2
1422170,2
454283,2
4991150,2
39915,2
211584,2
1574171,2
2412509,2
3519689,2
5150194,2
1965360,2
4778409,2
2648392,2
4842661,2
1818928,2
4815355,2
1841984,2
2912158,2
309781,2
3616953,2
2424187,2
17698,2
5109231,2
1942047,2
4893187,2
4578117,2
1023049,2
2050919,2
4439694,2
5136839,2
3358889,2
1491412,2
2070734,2
4646391,2
3015888,2
998412,2
2453446,2
4918273,2
2720177,2
4510520,2
725164,2
3719569,2
2028239,2
4039284,2
2905625,2
1475890,2
2262508,2
4341747,2
826781,2
2078826,2
3801715,2
198061,2
4326256,2
3533095,2
5003410,2
542739,2
790237,2
1902649,2
4351152,2
2175963,2
2096363,2
1645050,2
1413592,2
4612161,2
3152526,2
2750038,2
1187256,2
219478,2
4062232,2
2653229,2
5160897,2
2552419,2
2312518,2
2637153,2
4382681,2
3047180,2
5153040,2
145145,2
1039989,2
3098758,2
2006606,2
3669649,2
4836094,2
2421257,2
4222672,2
941548,2
870333,2
3083638,2
2413810,2
1203575,2
2699995,2
3411306,2
685256,2
1829006,2
1140626,2
4583524,2
278527,2
3097865,2
327014,2
4975010,2
4268218,2
5017319,2
1400196,2
2875564,2
189406,2
2545133,2
210353,2
1119536,2
448879,2
577988,2
3902657,2
4497442,2
990710,2
5131866,2
2812654,2
3791217,2
1094565,2
3558150,2
2751204,2
2971418,2
1531515,2
2617300,2
3242341,2
2620069,2
4512117,2
4017526,2
648516,2
2465033,2
655205,2
3723533,2
1088588,2
142787,2
4677357,2
82595,2
2946865,2
3310670,2
4468909,2
3701254,2
594088,2
3428610,2
2520521,2
2419431,2
1758631,2
2279109,2
4152700,2
5112879,2
2396785,2
1665043,2
2189698,2
1713814,2
3260093,2
4288039,2
3547450,2
3506087,2
1002955,2
1113573,2
2154104,2
782277,2
3571029,2
2845523,2
432584,2
1614877,2
1281195,2
4479959,2
4066393,2
3326845,2
3652697,2
4207513,2
4888908,2
5045806,2
1882828,2
1095351,2
4843283,2
2620245,2
4030643,2
1365978,2
3794892,2
1598528,2
3895575,2
2935911,2
1573739,2
2082854,2
2533855,2
3037464,2
3334001,2
3628560,2
1697974,2
2125418,2
964083,2
3409151,2
4882355,2
561983,2
3260115,2
2636241,2
375757,2
5061424,2
1091572,2
2973615,2
3518676,2
1189718,2
468801,2
3498692,2
4706217,2
3250370,2
933674,2
2203446,2
452162,2
1705972,2
2092810,2
4110140,2
3385938,2
2224734,2
2387959,2
904975,2
4014646,2
3724598,2
198831,2
1327403,2
2215400,2
638779,2
2054354,2
896593,2
3800762,2
77282,2
167862,2
4057602,2
1081316,2
4449591,2
1966595,2
761839,2
1164740,2
5039968,2
3116852,2
5080446,2
3712186,2
3337527,2
2049040,2
2960593,2
5161201,2
2355003,2
2930337,2
3576939,2
3014334,2
800428,2
2744941,2
2381231,2
2965310,2
410736,2
363608,2
4769956,2
4471325,2
2542464,2
2098531,2
3457637,2
3828166,2
299401,2
481250,2
3666779,2
4298364,2
290531,2
634736,2
2225044,2
4078162,2
3427121,2
619230,2
4782817,2
3555868,2
1948900,2
2949883,2
572231,2
257756,2
4297960,2
1255734,2
1263912,2
3415922,2
2815870,2
1199162,2
2840165,2
2893934,2
1110252,2
3404002,2
3331802,2
40860,2
2679910,2
738177,2
3426711,2
2808388,2
1786725,2
1882897,2
679805,2
4390076,2
2864306,2
3604708,2
3919047,2
4115375,2
3880035,2
3718764,2
5081821,2
4501698,2
3039804,2
1365094,2
1994919,2
2519807,2
3346155,2
4358319,2
673225,2
3858625,2
2655597,2
5080519,2
4773926,2
818352,2
1464300,2
2937005,2
4354987,2
4908541,2
4629168,2
2572209,2
1991935,2
1554773,2
4673114,2
3020010,2
4285491,2
13219,2
3831745,2
591605,2
4972160,2
4936996,2
5017717,2
4728509,2
400394,2
660963,2
3187069,2
2030307,2
1790776,2
4009712,2
3543298,2
3835952,2
1987677,2
2762286,2
3393398,2
4828483,2
316493,2
4087207,2
5052733,2
905383,2
3741137,2
149861,2
16968,2
5047247,2
897627,2
298556,2
1771546,2
3216072,2
2767608,2
4996293,2
3904437,2
947422,2
1923578,2
4683929,2
4197525,2
3149321,2
2661638,2
270775,2
1860007,2
12910,2
5076954,2
1806516,2
776411,2
829611,2
5027583,2
4193747,2
2450440,2
794600,2
1230131,2
252516,2
1283196,2
1797332,2
4244444,2
890126,2
5105718,2
1849654,2
4803862,2
875205,2
1586532,2
4423181,2
4584562,2
2456255,2
3332690,2
447886,2
436665,2
4395184,2
2999487,2
2901520,2
858447,2
5007473,2
587994,2
4897135,2
4782722,2
74171,2
4066767,2
428000,2
5076267,2
4589149,2
322975,2
576402,2
1249731,2
1228959,2
821920,2
1963264,2
3149117,2
2605494,2
317408,2
2905852,2
4011004,2
841423,2
3739153,2
2074024,2
1891794,2
2712827,2
2266994,2
5113097,2
925536,2
3742943,2
99306,2
3985336,2
995603,2
845202,2
545974,2
297126,2
4139449,2
2049016,2
1532558,2
881747,2
2409557,2
3367204,2
110055,2
4280908,2
1106723,2
2570143,2
4558403,2
3309915,2
1956944,2
3139916,2
3007265,2
5112291,2
836500,2
2843396,2
1308534,2
2994081,2
4472517,2
2094981,2
779616,2
1032872,2
4093615,2
2364123,2
1054732,2
104945,2
2103289,2
1041335,2
2743039,2
304329,2
3958396,2
1281129,2
3694565,2
3652834,2
1344716,2
5070334,2
5057664,2
3712803,2
819299,2
1186754,2
936066,2
1464840,2
78089,2
3452019,2
2183434,2
2823354,2
1113069,2
4391373,2
1128577,2
1431940,2
1408758,2
180493,2
3172512,2
2350776,2
2598448,2
5117293,2
1022464,2
1724720,2
2936103,2
4069917,2
136356,2
4390588,2
1981482,2
3004506,2
3163481,2
1853873,2
4019806,2
498340,2
866752,2
1322265,2
2707149,2
1123799,2
2013854,2
1923223,2
3366259,2
4576417,2
4113829,2
3819019,2
2888328,2
1105322,2
2250997,2
26498,2
1227466,2
20043,2
907002,2
3140851,2
4717065,2
997779,2
1393372,2
677081,2
319314,2
2959923,2
3246709,2
3853908,2
1184796,2
1332907,2
2638864,2
3477210,2
1946458,2
327334,2
2101098,2
4586170,2
776864,2
2130751,2
370642,2
2126598,2
1118534,2
1904776,2
3729901,2
4143958,2
3110823,2
4181178,2
3873245,2
1050845,2
2826985,2
3128448,2
2019675,2
3891412,2
3349593,2
1186345,2
527765,2
4574710,2
4358465,2
2954240,2
5038430,2
1150444,2
2393181,2
1783748,2
4372554,2
4592979,2
4514418,2
3012073,2
4551630,2
15524,2
1790551,2
94020,2
3944094,2
2455679,2
425577,2
4247690,2
1997244,2
148392,2
4606763,2
440120,2
1211760,2
4108886,2
1795130,2
3076382,2
726768,2
3547704,2
2227908,2
254128,2
1666357,2
2278153,2
4567841,2
875461,2
4971027,2
1873546,2
449596,2
3128458,2
4103381,2
3729852,2
3958251,2
3423528,2
1224338,2
3635376,2
1217239,2
1938014,2
3244093,2
4692568,2
3515759,2
642083,2
1882409,2
2455113,2
3907692,2
3973780,2
3068302,2
553281,2
219835,2
2890856,2
4470801,2
995416,2
3095528,2
1702108,2
3693643,2
4434728,2
4380140,2
3082263,2
3489106,2
4953326,2
2469137,2
5067948,2
4972740,2
2094404,2
1711358,2
2193216,2
1889978,2
3452718,2
546756,2
2374042,2
1170030,2
2821306,2
2301646,2
3380347,2
1944446,2
2052170,2
4944689,2
1055921,2
1086556,2
3734191,2
5052673,2
2685636,2
2937875,2
4148265,2
4442718,2
1788970,2
3751020,2
4015699,2
3513338,2
4247031,2
4518763,2
383100,2
3384833,2
4561834,2
3349400,2
1180861,2
3222590,2
3788415,2
2291017,2
4332454,2
2495844,2
3122884,2
421456,2
3492994,2
1050239,2
974079,2
